"year","month","day","time","City","temperature","weather_description","wind_speed","humidity","State","State_ini"
2017,2,14,8,"Los Angeles",49.16,"broken clouds",1,56,"California","CA"
2017,2,14,8,"San Francisco",48.22,"sky is clear",2,96,"California","CA"
2017,2,14,8,"San Diego",46.06,"scattered clouds",1,90,"California","CA"
2017,2,14,9,"Denver",21.04,"few clouds",2,61,"Colorado","CO"
2017,2,14,9,"Miami",62.66,"scattered clouds",1,100,"Florida","FL"
2017,2,14,9,"Jacksonville",53.03,"sky is clear",2,87,"Florida","FL"
2017,2,14,9,"Los Angeles",49.16,"broken clouds",1,56,"California","CA"
2017,2,14,9,"San Francisco",48.22,"sky is clear",2,96,"California","CA"
2017,2,14,9,"San Diego",46.06,"scattered clouds",1,90,"California","CA"
2017,2,14,10,"Denver",21.04,"few clouds",2,61,"Colorado","CO"
2017,2,14,10,"Miami",62.66,"scattered clouds",1,100,"Florida","FL"
2017,2,14,10,"Jacksonville",53.03,"sky is clear",2,87,"Florida","FL"
2017,2,14,10,"Los Angeles",49.16,"broken clouds",1,56,"California","CA"
2017,2,14,10,"San Francisco",48.22,"sky is clear",2,96,"California","CA"
2017,2,14,10,"San Diego",46.06,"scattered clouds",1,90,"California","CA"
2017,2,14,11,"Denver",17.19,"sky is clear",2,64,"Colorado","CO"
2017,2,14,11,"Miami",65.38,"light rain",0,100,"Florida","FL"
2017,2,14,11,"Jacksonville",52.96,"scattered clouds",1,86,"Florida","FL"
2017,2,14,11,"Los Angeles",49.09,"scattered clouds",1,51,"California","CA"
2017,2,14,11,"San Francisco",46.08,"sky is clear",1,100,"California","CA"
2017,2,14,11,"San Diego",47.16,"broken clouds",0,91,"California","CA"
2017,2,14,12,"Denver",17.19,"sky is clear",2,64,"Colorado","CO"
2017,2,14,12,"Miami",65.38,"light rain",0,100,"Florida","FL"
2017,2,14,12,"Jacksonville",52.96,"scattered clouds",1,86,"Florida","FL"
2017,2,14,12,"Los Angeles",49.09,"scattered clouds",1,51,"California","CA"
2017,2,14,12,"San Francisco",46.08,"sky is clear",1,100,"California","CA"
2017,2,14,12,"San Diego",47.16,"broken clouds",0,91,"California","CA"
2017,2,14,13,"Denver",17.19,"sky is clear",2,64,"Colorado","CO"
2017,2,14,13,"Miami",65.38,"light rain",0,100,"Florida","FL"
2017,2,14,13,"Jacksonville",52.96,"scattered clouds",1,86,"Florida","FL"
2017,2,14,13,"Los Angeles",49.09,"scattered clouds",1,51,"California","CA"
2017,2,14,13,"San Francisco",46.08,"sky is clear",1,100,"California","CA"
2017,2,14,13,"San Diego",47.16,"broken clouds",0,91,"California","CA"
2017,2,14,14,"Denver",20.09,"sky is clear",2,64,"Colorado","CO"
2017,2,14,14,"Miami",70.85,"light rain",0,96,"Florida","FL"
2017,2,14,14,"Jacksonville",66.04,"scattered clouds",1,64,"Florida","FL"
2017,2,14,14,"Los Angeles",48.13,"scattered clouds",1,56,"California","CA"
2017,2,14,14,"San Francisco",44.89,"sky is clear",0,100,"California","CA"
2017,2,14,14,"San Diego",47.27,"scattered clouds",1,92,"California","CA"
2017,2,14,15,"Denver",20.69,"sky is clear",1,59,"Colorado","CO"
2017,2,14,15,"Miami",75.77,"sky is clear",1,69,"Florida","FL"
2017,2,14,15,"Jacksonville",68.93,"scattered clouds",1,67,"Florida","FL"
2017,2,14,15,"Los Angeles",44.5,"few clouds",0,65,"California","CA"
2017,2,14,15,"San Francisco",47.02,"sky is clear",1,98,"California","CA"
2017,2,14,15,"San Diego",45.35,"broken clouds",0,90,"California","CA"
2017,2,14,16,"Denver",20.69,"sky is clear",1,59,"Colorado","CO"
2017,2,14,16,"Miami",75.77,"sky is clear",1,69,"Florida","FL"
2017,2,14,16,"Jacksonville",68.93,"scattered clouds",1,67,"Florida","FL"
2017,2,14,16,"Los Angeles",44.5,"few clouds",0,65,"California","CA"
2017,2,14,16,"San Francisco",47.02,"sky is clear",1,98,"California","CA"
2017,2,14,16,"San Diego",45.35,"broken clouds",0,90,"California","CA"
2017,2,14,17,"Denver",39.93,"sky is clear",3,49,"Colorado","CO"
2017,2,14,17,"Miami",82.05,"sky is clear",2,59,"Florida","FL"
2017,2,14,17,"Jacksonville",73.54,"broken clouds",2,59,"Florida","FL"
2017,2,14,17,"Los Angeles",62.29,"sky is clear",0,43,"California","CA"
2017,2,14,17,"San Francisco",54.96,"sky is clear",1,92,"California","CA"
2017,2,14,17,"San Diego",63.15,"few clouds",1,63,"California","CA"
2017,2,14,18,"Denver",39.93,"sky is clear",3,49,"Colorado","CO"
2017,2,14,18,"Miami",82.05,"sky is clear",2,59,"Florida","FL"
2017,2,14,18,"Jacksonville",73.54,"broken clouds",2,59,"Florida","FL"
2017,2,14,18,"Los Angeles",62.29,"sky is clear",0,43,"California","CA"
2017,2,14,18,"San Francisco",54.96,"sky is clear",1,92,"California","CA"
2017,2,14,18,"San Diego",63.15,"few clouds",1,63,"California","CA"
2017,2,14,19,"Denver",39.93,"sky is clear",3,49,"Colorado","CO"
2017,2,14,19,"Miami",82.05,"sky is clear",2,59,"Florida","FL"
2017,2,14,19,"Jacksonville",73.54,"broken clouds",2,59,"Florida","FL"
2017,2,14,19,"Los Angeles",62.29,"sky is clear",0,43,"California","CA"
2017,2,14,19,"San Francisco",54.96,"sky is clear",1,92,"California","CA"
2017,2,14,19,"San Diego",63.15,"few clouds",1,63,"California","CA"
2017,2,14,20,"Denver",40.66,"scattered clouds",4,49,"Colorado","CO"
2017,2,14,20,"Miami",81.16,"few clouds",4,54,"Florida","FL"
2017,2,14,20,"Jacksonville",76.84,"overcast clouds",2,51,"Florida","FL"
2017,2,14,20,"Los Angeles",69.95,"sky is clear",0,36,"California","CA"
2017,2,14,20,"San Francisco",58.88,"sky is clear",1,83,"California","CA"
2017,2,14,20,"San Diego",67.61,"sky is clear",1,62,"California","CA"
2017,2,14,21,"Denver",40.66,"scattered clouds",4,49,"Colorado","CO"
2017,2,14,21,"Miami",81.16,"few clouds",4,54,"Florida","FL"
2017,2,14,21,"Jacksonville",76.84,"overcast clouds",2,51,"Florida","FL"
2017,2,14,21,"Los Angeles",69.95,"sky is clear",0,36,"California","CA"
2017,2,14,21,"San Francisco",58.88,"sky is clear",1,83,"California","CA"
2017,2,14,21,"San Diego",67.61,"sky is clear",1,62,"California","CA"
2017,2,14,22,"Denver",40.66,"scattered clouds",4,49,"Colorado","CO"
2017,2,14,22,"Miami",81.16,"few clouds",4,54,"Florida","FL"
2017,2,14,22,"Jacksonville",76.84,"overcast clouds",2,51,"Florida","FL"
2017,2,14,22,"Los Angeles",69.95,"sky is clear",0,36,"California","CA"
2017,2,14,22,"San Francisco",58.88,"sky is clear",1,83,"California","CA"
2017,2,14,22,"San Diego",67.61,"sky is clear",1,62,"California","CA"
2017,2,14,23,"Denver",38.86,"sky is clear",3,47,"Colorado","CO"
2017,2,14,23,"Miami",75.04,"sky is clear",4,65,"Florida","FL"
2017,2,14,23,"Jacksonville",73.87,"broken clouds",2,55,"Florida","FL"
2017,2,14,23,"Los Angeles",69.06,"sky is clear",0,31,"California","CA"
2017,2,14,23,"San Francisco",59.52,"sky is clear",0,79,"California","CA"
2017,2,14,23,"San Diego",65.86,"sky is clear",1,58,"California","CA"
2017,2,15,0,"Denver",38.86,"sky is clear",3,47,"Colorado","CO"
2017,2,15,0,"Miami",75.04,"sky is clear",4,65,"Florida","FL"
2017,2,15,0,"Jacksonville",73.87,"broken clouds",2,55,"Florida","FL"
2017,2,15,0,"Los Angeles",69.06,"sky is clear",0,31,"California","CA"
2017,2,15,0,"San Francisco",59.52,"sky is clear",0,79,"California","CA"
2017,2,15,0,"San Diego",65.86,"sky is clear",1,58,"California","CA"
2017,2,15,1,"Denver",38.86,"sky is clear",3,47,"Colorado","CO"
2017,2,15,1,"Miami",75.04,"sky is clear",4,65,"Florida","FL"
2017,2,15,1,"Jacksonville",73.87,"broken clouds",2,55,"Florida","FL"
2017,2,15,1,"Los Angeles",69.06,"sky is clear",0,31,"California","CA"
2017,2,15,1,"San Francisco",59.52,"sky is clear",0,79,"California","CA"
2017,2,15,1,"San Diego",65.86,"sky is clear",1,58,"California","CA"
2017,2,15,2,"Denver",25.31,"sky is clear",1,68,"Colorado","CO"
2017,2,15,2,"Miami",68.6,"sky is clear",3,89,"Florida","FL"
2017,2,15,2,"Jacksonville",70.53,"sky is clear",3,59,"Florida","FL"
2017,2,15,2,"Los Angeles",54.6,"sky is clear",0,52,"California","CA"
2017,2,15,2,"San Francisco",53.57,"sky is clear",1,88,"California","CA"
2017,2,15,2,"San Diego",52.8,"sky is clear",0,86,"California","CA"
2017,2,15,3,"Denver",25.31,"sky is clear",1,68,"Colorado","CO"
2017,2,15,3,"Miami",68.6,"sky is clear",3,89,"Florida","FL"
2017,2,15,3,"Jacksonville",70.53,"sky is clear",3,59,"Florida","FL"
2017,2,15,3,"Los Angeles",54.6,"sky is clear",0,52,"California","CA"
2017,2,15,3,"San Francisco",53.57,"sky is clear",1,88,"California","CA"
2017,2,15,3,"San Diego",52.8,"sky is clear",0,86,"California","CA"
2017,2,15,4,"Denver",25.31,"sky is clear",1,68,"Colorado","CO"
2017,2,15,4,"Miami",68.6,"sky is clear",3,89,"Florida","FL"
2017,2,15,4,"Jacksonville",70.53,"sky is clear",3,59,"Florida","FL"
2017,2,15,4,"Los Angeles",54.6,"sky is clear",0,52,"California","CA"
2017,2,15,4,"San Francisco",53.57,"sky is clear",1,88,"California","CA"
2017,2,15,4,"San Diego",52.8,"sky is clear",0,86,"California","CA"
2017,2,15,5,"Denver",19.5,"sky is clear",1,72,"Colorado","CO"
2017,2,15,5,"Miami",62.74,"sky is clear",1,100,"Florida","FL"
2017,2,15,5,"Jacksonville",65.44,"sky is clear",3,70,"Florida","FL"
2017,2,15,5,"Los Angeles",47.89,"sky is clear",1,54,"California","CA"
2017,2,15,5,"San Francisco",50.37,"broken clouds",0,92,"California","CA"
2017,2,15,5,"San Diego",45.42,"sky is clear",1,85,"California","CA"
2017,2,15,6,"Denver",19.5,"sky is clear",1,72,"Colorado","CO"
2017,2,15,6,"Miami",62.74,"sky is clear",1,100,"Florida","FL"
2017,2,15,6,"Jacksonville",65.44,"sky is clear",3,70,"Florida","FL"
2017,2,15,6,"Los Angeles",47.89,"sky is clear",1,54,"California","CA"
2017,2,15,6,"San Francisco",50.37,"broken clouds",0,92,"California","CA"
2017,2,15,6,"San Diego",45.42,"sky is clear",1,85,"California","CA"
2017,2,15,7,"Denver",19.5,"sky is clear",1,72,"Colorado","CO"
2017,2,15,7,"Miami",62.74,"sky is clear",1,100,"Florida","FL"
2017,2,15,7,"Jacksonville",65.44,"sky is clear",3,70,"Florida","FL"
2017,2,15,7,"Los Angeles",47.89,"sky is clear",1,54,"California","CA"
2017,2,15,7,"San Francisco",50.37,"broken clouds",0,92,"California","CA"
2017,2,15,7,"San Diego",45.42,"sky is clear",1,85,"California","CA"
2017,2,15,8,"Denver",17.38,"sky is clear",1,67,"Colorado","CO"
2017,2,15,8,"Miami",60.85,"sky is clear",2,100,"Florida","FL"
2017,2,15,8,"Jacksonville",61.93,"sky is clear",3,89,"Florida","FL"
2017,2,15,8,"Los Angeles",43.62,"sky is clear",0,58,"California","CA"
2017,2,15,8,"San Francisco",49.65,"broken clouds",0,93,"California","CA"
2017,2,15,8,"San Diego",42.67,"sky is clear",1,83,"California","CA"
2017,2,15,9,"Denver",17.38,"sky is clear",1,67,"Colorado","CO"
2017,2,15,9,"Miami",60.85,"sky is clear",2,100,"Florida","FL"
2017,2,15,9,"Jacksonville",61.93,"sky is clear",3,89,"Florida","FL"
2017,2,15,9,"Los Angeles",43.62,"sky is clear",0,58,"California","CA"
2017,2,15,9,"San Francisco",49.65,"broken clouds",0,93,"California","CA"
2017,2,15,9,"San Diego",42.67,"sky is clear",1,83,"California","CA"
2017,2,15,10,"Denver",17.38,"sky is clear",1,67,"Colorado","CO"
2017,2,15,10,"Miami",60.85,"sky is clear",2,100,"Florida","FL"
2017,2,15,10,"Jacksonville",61.93,"sky is clear",3,89,"Florida","FL"
2017,2,15,10,"Los Angeles",43.62,"sky is clear",0,58,"California","CA"
2017,2,15,10,"San Francisco",49.65,"broken clouds",0,93,"California","CA"
2017,2,15,10,"San Diego",42.67,"sky is clear",1,83,"California","CA"
2017,2,15,11,"Denver",16.51,"sky is clear",1,70,"Colorado","CO"
2017,2,15,11,"Miami",61.01,"sky is clear",2,99,"Florida","FL"
2017,2,15,11,"Jacksonville",62.23,"light rain",3,97,"Florida","FL"
2017,2,15,11,"Los Angeles",41.39,"sky is clear",1,59,"California","CA"
2017,2,15,11,"San Francisco",49.58,"scattered clouds",0,93,"California","CA"
2017,2,15,11,"San Diego",41.26,"sky is clear",0,80,"California","CA"
2017,2,15,12,"Denver",16.51,"sky is clear",1,70,"Colorado","CO"
2017,2,15,12,"Miami",61.01,"sky is clear",2,99,"Florida","FL"
2017,2,15,12,"Jacksonville",62.23,"light rain",3,97,"Florida","FL"
2017,2,15,12,"Los Angeles",41.39,"sky is clear",1,59,"California","CA"
2017,2,15,12,"San Francisco",49.58,"scattered clouds",0,93,"California","CA"
2017,2,15,12,"San Diego",41.26,"sky is clear",0,80,"California","CA"
2017,2,15,13,"Denver",16.51,"sky is clear",1,70,"Colorado","CO"
2017,2,15,13,"Miami",61.01,"sky is clear",2,99,"Florida","FL"
2017,2,15,13,"Jacksonville",62.23,"light rain",3,97,"Florida","FL"
2017,2,15,13,"Los Angeles",41.39,"sky is clear",1,59,"California","CA"
2017,2,15,13,"San Francisco",49.58,"scattered clouds",0,93,"California","CA"
2017,2,15,13,"San Diego",41.26,"sky is clear",0,80,"California","CA"
2017,2,15,14,"Denver",21.19,"sky is clear",2,64,"Colorado","CO"
2017,2,15,14,"Miami",79.69,"sky is clear",4,65,"Florida","FL"
2017,2,15,14,"Jacksonville",67.27,"light rain",5,83,"Florida","FL"
2017,2,15,14,"Los Angeles",42.57,"sky is clear",1,52,"California","CA"
2017,2,15,14,"San Francisco",49.5,"overcast clouds",1,95,"California","CA"
2017,2,15,14,"San Diego",41.17,"sky is clear",1,75,"California","CA"
2017,2,15,15,"Denver",21.19,"sky is clear",2,64,"Colorado","CO"
2017,2,15,15,"Miami",79.69,"sky is clear",4,65,"Florida","FL"
2017,2,15,15,"Jacksonville",67.27,"light rain",5,83,"Florida","FL"
2017,2,15,15,"Los Angeles",42.57,"sky is clear",1,52,"California","CA"
2017,2,15,15,"San Francisco",49.5,"overcast clouds",1,95,"California","CA"
2017,2,15,15,"San Diego",41.17,"sky is clear",1,75,"California","CA"
2017,2,15,16,"Denver",20.42,"sky is clear",2,59,"Colorado","CO"
2017,2,15,16,"Miami",79.1,"sky is clear",4,67,"Florida","FL"
2017,2,15,16,"Jacksonville",67.4,"overcast clouds",5,82,"Florida","FL"
2017,2,15,16,"Los Angeles",40.71,"few clouds",1,43,"California","CA"
2017,2,15,16,"San Francisco",50.79,"broken clouds",1,93,"California","CA"
2017,2,15,16,"San Diego",39.54,"sky is clear",0,76,"California","CA"
2017,2,15,17,"Denver",46.85,"sky is clear",2,44,"Colorado","CO"
2017,2,15,17,"Miami",84.61,"sky is clear",9,52,"Florida","FL"
2017,2,15,17,"Jacksonville",65.62,"moderate rain",6,96,"Florida","FL"
2017,2,15,17,"Los Angeles",61.12,"few clouds",1,44,"California","CA"
2017,2,15,17,"San Francisco",55.04,"broken clouds",1,89,"California","CA"
2017,2,15,17,"San Diego",67.15,"sky is clear",1,55,"California","CA"
2017,2,15,18,"Denver",46.85,"sky is clear",2,44,"Colorado","CO"
2017,2,15,18,"Miami",84.61,"sky is clear",9,52,"Florida","FL"
2017,2,15,18,"Jacksonville",65.62,"moderate rain",6,96,"Florida","FL"
2017,2,15,18,"Los Angeles",61.12,"few clouds",1,44,"California","CA"
2017,2,15,18,"San Francisco",55.04,"broken clouds",1,89,"California","CA"
2017,2,15,18,"San Diego",67.15,"sky is clear",1,55,"California","CA"
2017,2,15,19,"Denver",46.85,"sky is clear",2,44,"Colorado","CO"
2017,2,15,19,"Miami",84.61,"sky is clear",9,52,"Florida","FL"
2017,2,15,19,"Jacksonville",65.62,"moderate rain",6,96,"Florida","FL"
2017,2,15,19,"Los Angeles",61.12,"few clouds",1,44,"California","CA"
2017,2,15,19,"San Francisco",55.04,"broken clouds",1,89,"California","CA"
2017,2,15,19,"San Diego",67.15,"sky is clear",1,55,"California","CA"
2017,2,15,20,"Denver",56.46,"sky is clear",1,36,"Colorado","CO"
2017,2,15,20,"Miami",84,"broken clouds",10,54,"Florida","FL"
2017,2,15,20,"Jacksonville",74.01,"light rain",5,60,"Florida","FL"
2017,2,15,20,"Los Angeles",69.47,"scattered clouds",0,42,"California","CA"
2017,2,15,20,"San Francisco",56.6,"overcast clouds",1,86,"California","CA"
2017,2,15,20,"San Diego",74.24,"sky is clear",1,51,"California","CA"
2017,2,15,21,"Denver",56.46,"sky is clear",1,36,"Colorado","CO"
2017,2,15,21,"Miami",84,"broken clouds",10,54,"Florida","FL"
2017,2,15,21,"Jacksonville",74.01,"light rain",5,60,"Florida","FL"
2017,2,15,21,"Los Angeles",69.47,"scattered clouds",0,42,"California","CA"
2017,2,15,21,"San Francisco",56.6,"overcast clouds",1,86,"California","CA"
2017,2,15,21,"San Diego",74.24,"sky is clear",1,51,"California","CA"
2017,2,15,22,"Denver",56.46,"sky is clear",1,36,"Colorado","CO"
2017,2,15,22,"Miami",84,"broken clouds",10,54,"Florida","FL"
2017,2,15,22,"Jacksonville",74.01,"light rain",5,60,"Florida","FL"
2017,2,15,22,"Los Angeles",69.47,"scattered clouds",0,42,"California","CA"
2017,2,15,22,"San Francisco",56.6,"overcast clouds",1,86,"California","CA"
2017,2,15,22,"San Diego",74.24,"sky is clear",1,51,"California","CA"
2017,2,15,23,"Denver",50.57,"sky is clear",0,44,"Colorado","CO"
2017,2,15,23,"Miami",75.86,"light rain",9,77,"Florida","FL"
2017,2,15,23,"Jacksonville",70.73,"sky is clear",4,58,"Florida","FL"
2017,2,15,23,"Los Angeles",67.98,"sky is clear",1,42,"California","CA"
2017,2,15,23,"San Francisco",57.86,"broken clouds",1,83,"California","CA"
2017,2,15,23,"San Diego",71,"few clouds",1,49,"California","CA"
2017,2,16,0,"Denver",50.57,"sky is clear",0,44,"Colorado","CO"
2017,2,16,0,"Miami",75.86,"light rain",9,77,"Florida","FL"
2017,2,16,0,"Jacksonville",70.73,"sky is clear",4,58,"Florida","FL"
2017,2,16,0,"Los Angeles",67.98,"sky is clear",1,42,"California","CA"
2017,2,16,0,"San Francisco",57.86,"broken clouds",1,83,"California","CA"
2017,2,16,0,"San Diego",71,"few clouds",1,49,"California","CA"
2017,2,16,1,"Denver",50.57,"sky is clear",0,44,"Colorado","CO"
2017,2,16,1,"Miami",75.86,"light rain",9,77,"Florida","FL"
2017,2,16,1,"Jacksonville",70.73,"sky is clear",4,58,"Florida","FL"
2017,2,16,1,"Los Angeles",67.98,"sky is clear",1,42,"California","CA"
2017,2,16,1,"San Francisco",57.86,"broken clouds",1,83,"California","CA"
2017,2,16,1,"San Diego",71,"few clouds",1,49,"California","CA"
2017,2,16,2,"Denver",31.37,"sky is clear",2,50,"Colorado","CO"
2017,2,16,2,"Miami",71.33,"scattered clouds",6,92,"Florida","FL"
2017,2,16,2,"Jacksonville",66.2,"scattered clouds",4,67,"Florida","FL"
2017,2,16,2,"Los Angeles",52.3,"sky is clear",0,75,"California","CA"
2017,2,16,2,"San Francisco",55.99,"overcast clouds",3,85,"California","CA"
2017,2,16,2,"San Diego",53.2,"sky is clear",0,77,"California","CA"
2017,2,16,3,"Denver",31.37,"sky is clear",2,50,"Colorado","CO"
2017,2,16,3,"Miami",71.33,"scattered clouds",6,92,"Florida","FL"
2017,2,16,3,"Jacksonville",66.2,"scattered clouds",4,67,"Florida","FL"
2017,2,16,3,"Los Angeles",52.3,"sky is clear",0,75,"California","CA"
2017,2,16,3,"San Francisco",55.99,"overcast clouds",3,85,"California","CA"
2017,2,16,3,"San Diego",53.2,"sky is clear",0,77,"California","CA"
2017,2,16,4,"Denver",31.37,"sky is clear",2,50,"Colorado","CO"
2017,2,16,4,"Miami",71.33,"scattered clouds",6,92,"Florida","FL"
2017,2,16,4,"Jacksonville",66.2,"scattered clouds",4,67,"Florida","FL"
2017,2,16,4,"Los Angeles",52.3,"sky is clear",0,75,"California","CA"
2017,2,16,4,"San Francisco",55.99,"overcast clouds",3,85,"California","CA"
2017,2,16,4,"San Diego",53.2,"sky is clear",0,77,"California","CA"
2017,2,16,5,"Denver",27.25,"sky is clear",2,44,"Colorado","CO"
2017,2,16,5,"Miami",71.39,"broken clouds",6,95,"Florida","FL"
2017,2,16,5,"Jacksonville",59.96,"few clouds",5,60,"Florida","FL"
2017,2,16,5,"Los Angeles",44.75,"few clouds",0,82,"California","CA"
2017,2,16,5,"San Francisco",55.42,"overcast clouds",5,81,"California","CA"
2017,2,16,5,"San Diego",45.56,"sky is clear",1,80,"California","CA"
2017,2,16,6,"Denver",27.25,"sky is clear",2,44,"Colorado","CO"
2017,2,16,6,"Miami",71.39,"broken clouds",6,95,"Florida","FL"
2017,2,16,6,"Jacksonville",59.96,"few clouds",5,60,"Florida","FL"
2017,2,16,6,"Los Angeles",44.75,"few clouds",0,82,"California","CA"
2017,2,16,6,"San Francisco",55.42,"overcast clouds",5,81,"California","CA"
2017,2,16,6,"San Diego",45.56,"sky is clear",1,80,"California","CA"
2017,2,16,7,"Denver",27.25,"sky is clear",2,44,"Colorado","CO"
2017,2,16,7,"Miami",71.39,"broken clouds",6,95,"Florida","FL"
2017,2,16,7,"Jacksonville",59.96,"few clouds",5,60,"Florida","FL"
2017,2,16,7,"Los Angeles",44.75,"few clouds",0,82,"California","CA"
2017,2,16,7,"San Francisco",55.42,"overcast clouds",5,81,"California","CA"
2017,2,16,7,"San Diego",45.56,"sky is clear",1,80,"California","CA"
2017,2,16,8,"Denver",24.92,"sky is clear",2,49,"Colorado","CO"
2017,2,16,8,"Miami",71.4,"broken clouds",5,96,"Florida","FL"
2017,2,16,8,"Jacksonville",53.81,"sky is clear",4,65,"Florida","FL"
2017,2,16,8,"Los Angeles",42.15,"scattered clouds",1,78,"California","CA"
2017,2,16,8,"San Francisco",55.88,"overcast clouds",6,80,"California","CA"
2017,2,16,8,"San Diego",43.01,"few clouds",1,80,"California","CA"
2017,2,16,9,"Denver",24.92,"sky is clear",2,49,"Colorado","CO"
2017,2,16,9,"Miami",71.4,"broken clouds",5,96,"Florida","FL"
2017,2,16,9,"Jacksonville",53.81,"sky is clear",4,65,"Florida","FL"
2017,2,16,9,"Los Angeles",42.15,"scattered clouds",1,78,"California","CA"
2017,2,16,9,"San Francisco",55.88,"overcast clouds",6,80,"California","CA"
2017,2,16,9,"San Diego",43.01,"few clouds",1,80,"California","CA"
2017,2,16,10,"Denver",24.92,"sky is clear",2,49,"Colorado","CO"
2017,2,16,10,"Miami",71.4,"broken clouds",5,96,"Florida","FL"
2017,2,16,10,"Jacksonville",53.81,"sky is clear",4,65,"Florida","FL"
2017,2,16,10,"Los Angeles",42.15,"scattered clouds",1,78,"California","CA"
2017,2,16,10,"San Francisco",55.88,"overcast clouds",6,80,"California","CA"
2017,2,16,10,"San Diego",43.01,"few clouds",1,80,"California","CA"
2017,2,16,11,"Denver",22.25,"sky is clear",2,48,"Colorado","CO"
2017,2,16,11,"Miami",70.49,"light rain",4,99,"Florida","FL"
